i
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
0.1381068
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-0.2762136
-4.71387
-4.147515
-3.558437
-2.956961
-2.354
-1.760729
-1.188217
-0.6470658
-0.1470416
0.3032621
0.6967272
1.027955
1.29345
1.491726
1.62333
1.690792
1.698489
1.698489
1.652444
1.560064
1.429819
1.270907
1.092886
0.9053155
0.7174163
0.5377575
0.373993
0.2326598
0.1190236
0.03701244
-0.01080565
-2.634178e-07
0.05770062
0.1480808
0.2686184
0.416327
0.5879611
0.780192
0.9897592
1.213581
1.448829
1.692948
1.943651
2.198856
2.456615
2.715012
2.972045
3.225531
3.473002
3.711646
3.938266
4.149284
4.340796
4.508655
4.648612
4.756479
4.828336
4.860728
4.860728
4.850889
4.796954
4.698126
4.554834
4.368825
4.143204
3.882412
3.592141
3.279175
2.951181
2.616438
2.283536
1.961039
1.657139
1.379318
1.13403
0.9264196
0.7600939
0.6369606
0.5571358
0.5189303
0.5520669
0.6119637
0.6910694
0.7810393
0.873065
0.9582313
1.027873
1.073907
1.089128
1.089128
1.067467
1.004172
0.895949
0.741006
0.539057
0.2912408
2.634178e-07
-0.3310972
-0.6975615
-1.094211
-1.515401
-1.955253
-2.407853
-2.867435
-3.328508
-3.78596
-4.235096
-4.671651
-5.091759
-5.49188
-5.868727
-6.219161
-6.540094
-6.828412
-7.080909
-7.294253
-7.464997
-7.589621
-7.664626
-7.652657
-7.560075
-7.407041
-7.192575
-6.916781
-6.580998
-6.18794
-5.741756
-5.741756
-5.693229
-5.253803
-4.768576
-4.249107
-3.707974
-3.158343
-2.613507
-2.08639
-1.589084
-1.132374
-0.7253373
-0.3749881
-0.08599775
0.1394921
0.3019602
0.4045057
0.4527462
0.4546247
0.4546247
0.4201316
0.3609613
0.290123
0.2214902
0.1693684
0.1712696
0.2520542
0.402116
0.6316833
0.9492532
1.361421
1.872789
2.485922
3.201391
4.017824
4.932031
5.939121
7.032676
8.204883
9.446704
10.74801
12.09769
13.48381
14.89366
16.31383
17.73034
19.12864
20.49377
21.81036
23.06285
24.23557
25.31295
26.27975
27.12127
27.82371
28.37443
28.7623
28.97805
29.01457
29.01457
28.86722
28.53411
28.01629
27.3179
26.44622
25.41165
24.22756
22.91009
21.47787
19.95158
18.35347
16.70691
15.03575
13.36376
11.71405
10.10851
8.567289
7.108315
5.746934
4.495622
3.363775
2.357631
1.480274
0.731748
0.1092497
-0.3925861
-0.7813656
-1.066537
-1.258997
-1.370658
-1.401929
-1.346928
-1.261251
-1.15643
-1.043128
-0.9310082
-0.8286408
-0.7434849
-0.6818823
-0.6490949
-0.6490949
-0.6493576
-0.6859426
-0.7612206
-0.8767135
-1.03314
-1.230425
-1.467722
-1.743378
-2.054925
-2.399042
-2.771525
-3.167267
-3.580265
-4.003639
-4.429709
-4.850101
-5.255887
-5.637794
-5.986432
