i
5.135806
5.422222
6.036055
6.453486
7.013067
7.477283
7.761505
7.852983
7.852983
7.855922
7.855922
7.911275
8.017723
8.078584
8.255993
8.255993
8.307601
8.326891
8.326891
8.406359
8.677207
8.679755
8.679755
8.743436
8.543468
8.451532
8.46878
8.19815
7.837729
7.674764
7.412998
7.276593
7.141407
6.884974
6.730416
6.538433
6.40203
5.971015
5.637384
5.338238
4.913862
4.318962
3.949952
3.413713
2.984501
2.539406
2.251141
1.765259
1.55179
1.239954
1.054789
0.7599815
0.2866012
0.1160359
-0.2085412
-0.5347857
-0.9583888
-1.406515
-1.796978
-2.170321
-2.604753
-2.896995
-3.367794
-3.609401
-4.203056
-4.613229
-5.001576
-5.460764
-5.794883
-6.085528
-6.309245
-6.4
-6.662004
-6.822312
-7.042097
-7.157799
-7.293338
-7.293338
-7.439493
-7.715156
-7.732104
-7.908202
-7.87245
-7.807292
-7.756209
-7.756209
-7.489488
-7.489488
-7.472693
-7.463533
-7.130204
-7.063653
-6.784583
-6.644819
-6.362609
-6.026824
-6.026824
-5.834371
-5.692422
-5.52668
-5.417006
-5.015645
-4.861375
-4.400952
-3.915172
-3.556563
-2.982693
-2.485854
-2.047567
-1.389267
-1.018331
-0.6710343
-0.3847224
-0.1828019
0.06960528
0.3272911
0.6275451
0.9401047
1.262339
1.526734
1.924406
2.372571
2.803215
3.391647
3.899973
4.222161
4.587958
5.098374
5.506287
5.604383
6.259856
6.351422
6.474168
7.18491
7.18491
7.517275
7.560802
7.833148
8.192132
8.239564
8.282154
8.531802
8.531802
8.516219
8.524868
8.558978
8.485823
8.485823
8.344638
8.251022
8.275539
8.275539
8.2756
8.379049
7.96664
7.958956
8.070944
8.070944
7.561918
7.561918
7.435791
6.973763
6.720139
6.68187
6.323285
6.017961
5.602288
5.133144
4.676929
4.165239
3.981246
3.43786
3.089855
2.723894
2.480168
1.960281
1.596834
1.182112
0.7890113
0.6077772
0.4286492
-0.2116233
-0.7037365
-0.7704254
-1.119939
-1.340853
-1.82095
-2.172743
-2.459613
-2.725375
-2.725375
-3.446771
-4.01447
-4.07505
-4.667878
-5.362543
-5.71844
-6.050349
-6.356185
-6.428749
-6.524519
-7.01639
-7.047254
-7.031858
-7.245031
-7.281523
-7.58229
-7.626516
-7.63693
-7.592124
-7.555549
-7.487062
-7.687477
-7.594978
-7.594978
-7.687844
-7.509447
-7.509447
-7.474797
-7.496877
-7.314188
-6.87009
-6.807216
-6.437231
-6.130749
-5.744155
-5.33757
-5.014944
-5.014944
-3.945037
-4.23031
-4.06864
-3.236064
-3.236064
-2.868451
-2.582542
-2.238092
-1.828684
-1.270034
-1.08717
-0.1877656
-0.01760542
0.5617328
0.9859558
0.9859558
1.444473
1.832527
1.975762
2.22037
2.662038
2.899189
3.208604
3.52443
4.024222
4.346557
4.717557
5.154613
5.792449
6.051104
6.48856
6.763882
7.044167
7.796406
8.390422
8.625177
9.062527
9.369503
9.780844
10.16691
10.25398
10.33365
10.33365
10.39826
10.39826
10.55999
11.37667
11.64563
11.64563
11.54702
11.63416
11.71888
11.48116
11.26323
11.19785
10.8611
10.62883
10.17654
9.927518
9.516961
9.145289
8.637545
8.289714
7.945173
7.540982
6.945516
6.393131
6.079627
5.448582
4.336576
3.927295
3.250193
2.487675
2.106824
1.685255
1.333762
1.013207
0.6734068
0.5740212
0.1527629
-0.1554711
-0.5633008
-0.6017398
-1.426018
-1.739041
-1.864539
-2.609025
-2.909285
-3.158895
-3.874836
-4.214035
-4.697375
-5.293071
-6.10334
-6.650901
-7.307899
-7.939882
-8.521789
-9.021776
-9.409056
-10.78506
-11.27822
-11.44021
-11.83968
-11.66618
-11.99512
-11.87873
-11.87873
-12.23176
-12.5659
-12.9197
-13.07608
-13.00327
-13.03426
-12.96163
-12.67474
-12.50623
-12.10035
-11.82731
-11.62393
-11.11833
-10.82739
-10.47036
-9.790297
-9.560355
-9.199944
-8.793323000000001
-8.183118
-7.581389
-6.713851
-6.19276
-5.506197
-5.04501
-4.064071
-3.4034
-2.645702
-2.04153
-1.498866
-1.082816
-0.4844725
-0.215706
0.2232904
0.5388341
0.9323919
1.371856
1.871692
2.273119
2.665475
2.953358
3.223407
3.866429
4.373822
5.031555
5.430947
5.836941
6.535881
7.032718
8.130903
8.921416
9.426233
9.91089
10.37786
11.00293
11.54568
11.82925
12.22871
12.52656
12.79548
13.47316
13.90011
14.33898
14.53382
15.07006
15.14734
15.14734
14.84731
15.08488
15.03877
14.61458
14.56628
14.46597
14.37731
14.14316
14.04049
13.45424
13.14011
12.47861
12.22838
11.60539
10.99819
10.27991
9.609517
8.949162
7.945733
7.188292
6.609578
5.851307
5.097133
4.343121
3.657718
2.98962
2.41015
1.942724
1.220979
0.9059841
0.5225824
0.1278794
-0.2021286
-0.4399099
-0.6444035
-1.282922
-1.433138
-1.626693
-2.023688
-2.786183
-3.520613
-4.283266
-4.782157
-5.270471
-5.885481
-6.552397
-7.139766
-7.603253
-8.085021
-8.410427
-8.719424
-8.719424
-9.223826
-9.313661
-9.531698
-10.11859
-10.19169
-10.25298
-10.60133
-10.88595
-11.02889
-11.01179
-11.01179
-11.01817
-10.84657
-10.73244
-10.63677
-10.44467
-10.44467
-10.20548
-10.04345
-9.872243
-9.539351
-9.123114
-9.077471
-8.660776
-8.373111
-7.967668
-7.344202
-6.966525
-6.326129
-5.94139
-5.320999
-4.862011
-4.206376
-3.519288
-2.904489
-2.545685
-2.303208
-1.738143
-1.244673
-0.9309276
-0.5255122
-0.3524512
0.05169838
0.5798648
0.6623741
1.088787
1.393789
1.993832
2.192955
2.632035
3.459557
3.570126
4.140424
4.573645
4.954736
5.453506
5.907173
6.400797
6.840437
7.322704
7.795904
8.542963
8.542963
8.983133
9.48147
9.562576
9.87196
10.18852
10.39545
10.83722
10.88977
11.19591
11.19591
10.70199
10.63956
10.4423
10.21001
10.01943
9.990744
9.990744
9.873405
9.794063
9.692623
9.692623
9.581272
9.426499
9.169292
8.848558
8.548245
8.116141
8.043848
7.477622
7.127048
6.662898
6.134765
5.725591
5.194472
4.823467
4.199913
3.774381
3.237661
2.906572
2.456264
2.10829
1.664812
1.273995
1.096012
0.7066153
0.3979475
0.3979475
-0.229678
-0.7096009
-1.11423
-1.779851
-2.033759
-2.537878
-3.035289
-3.43405
-3.984035
-4.361171
-4.845218
-5.227702
-5.566823
-5.946702
-6.220268
-6.658213
-7.064736
-7.307462
-7.672404
-7.902311
-8.143355
-8.388246
-8.691715
-8.7654
-8.968717
-9.039933
-9.039324
-8.930589
-8.930589
-8.889106
-8.863312
-8.902939
-8.875527
-8.698566
-8.698566
-8.741411
-8.582321
-8.582321
-8.503682
