i
0.06655201
0.06556814
0.06442631
0.06312928
0.06168017
0.06008246
0.05834001
0.05645701
0.054438
0.05228784
0.05001171
0.04761511
0.0451038
0.04248383
0.03976151
0.0369434
0.03403628
0.03104718
0.02798328
0.02485197
0.02166078
0.01841742
0.01512968
0.01180549
0.008452872
0.005079876
0.001694647
-0.001694657
-0.005079888
-0.008452877
-0.0118055
-0.01512969
-0.01841743
-0.02166079
-0.02485198
-0.02798329
-0.03104719
-0.0340363
-0.0369434
-0.03976151
-0.04248383
-0.0451038
-0.04761512
-0.05001172
-0.05228785
-0.054438
-0.05645701
-0.05834001
-0.06008247
-0.06168017
-0.06312928
-0.06442632
-0.06556815
-0.06655201
-0.06737555
-0.06803676
-0.06853408
-0.06886629
1.035801
3.126058
3.126058
1.299688
1.777308
0.2714251
-0.4886053
-0.5001829
1.196527
1.65091
-0.5570367
1.336571
1.265314
0.6182901
0.6182901
0.1706917
0.1164486
1.48363
1.48363
0.06176542
1.21232
1.252361
0.4840212
0.1674737
1.013581
0.5484401
0.09744773
0.8607398
0.8607398
0.4171274
1.873465
1.720831
1.173908
1.267533
0.8778219
0.1836549
0.9912517
0.9912517
-0.2350108
0.7021581
0.1021597
1.205096
-3.400808
-5.492746
-2.357669
-11.78385
-67.83192
-64.58928
-61.45748
-55.05851
-50.90864
-49.2415
-41.52987
-41.52987
-38.23107
-26.81384
-24.17205
-22.71362
-20.6763
-17.88024
-12.96658
-1.37588
1.454749
2.021668
2.021668
1.823332
2.364694
1.910275
1.693333
1.145893
1.981801
2.163192
2.071055
2.439609
2.439609
2.271832
2.042663
2.042663
1.909521
2.596566
3.464541
4.474952
4.474952
7.429
7.429
7.174646
10.60163
76.47966
92.23993
88.50189
83.42319
83.64733
85.43153
88.80701
89.35621
88.1122
91.31688
91.31688
90.46259
92.35181
92.83546
93.34738
96.08509
97.42699
95.50319
96.05907
95.2924
94.08677
91.18159
88.92876
87.77939
84.41806
81.25441
77.31435
74.2673
70.1928
65.43118
59.4193
54.45163
49.99453
43.97009
37.87068
31.04058
27.49472
21.28481
13.52445
5.333115
-2.751579
-3.677685
-2.736094
-2.376771
-2.891001
-2.87581
-2.87581
-3.200076
-2.841639
-2.841639
-3.535299
-3.23844
-2.954012
-2.954012
-2.96518
-2.96518
-3.711212
-5.40317
-5.475529
-6.017677
-6.369609
-8.668539
-9.305136
-9.452895
-9.452895
-58.05204
-91.23881
-88.90564
-89.30525
-90.88694
-93.18474
-94.79391
-95.28474
-95.35419
-96.52347
-96.52012
-97.96963
-99.77096
-100.4713
-100.733
-103.0038
-101.6594
-101.5565
-98.97729
-97.00757
-96.80325
-94.45562
-91.40678
-88.71274
-85.08929
-80.22893
-76.83242
-71.65511
-67.30226
-61.69094
-56.00088
-50.79464
-45.47941
-39.75096
-32.94559
-27.93576
-22.54903
-15.21833
-8.610236
1.840348
2.347816
2.203384
2.365612
2.365612
2.044906
1.992284
2.071083
2.323385
2.323385
2.254291
2.51805
2.51805
2.583795
2.583795
3.156883
3.235018
4.850742
4.796025
6.161242
6.737384
7.062609
8.493146
8.493146
12.0545
99.51138
99.51138
89.73204
89.76443
91.18163
94.08957
96.1719
95.59277
97.18446
97.68561
98.51316
98.89071
101.5133
101.7193
102.4433
104.0814
103.9001
103.3133
103.3133
102.3749
98.85814
97.34521
95.22315
93.14803
89.63306
86.05595
82.0095
78.03133
72.15738
68.17529
62.42532
56.81641
50.71695
46.23181
39.69174
33.26382
26.75355
22.12627
17.40233
9.025453
-2.844563
-3.33501
-3.282359
-3.201371
-3.23315
-2.813461
-3.172122
-3.275945
-3.29406
-2.924009
-3.178247
-3.09963
-3.447135
-4.355899
-4.374127
-4.374127
-5.403171
-6.471283
-7.445831
-8.016211
-8.448477
-10.30777
-79.17531
-86.01379
-86.01379
-86.81192
-86.85406
-91.48205
-93.48518
-94.24134
-96.34115
-97.22255
-98.29659
-99.27872
-102.2459
-103.0859
-104.856
-106.3211
-105.6528
-105.4545
-104.4463
-103.9673
-102.2847
-101.6011
-99.82313
-96.43188
-93.54301
-90.6847
-86.17064
-82.86894
-78.6855
-74.13331
-69.75947
-64.19816
-58.79442
-53.20334
-48.06397
-41.87578
-36.09457
-30.52347
-24.75029
-17.94939
-11.26202
1.462651
2.693083
2.667425
3.213321
2.502327
2.502327
3.215735
3.215735
2.92116
2.632651
2.851117
2.894941
2.775856
2.852094
3.851967
3.880181
4.50247
4.850744
5.926694
5.926694
8.927485
85.61254
90.92794
85.75917
84.25274
85.99746
89.16328
91.2498
92.9039
94.60441
97.38082
98.50327
100.1531
101.753
103.4937
104.3614
106.6611
107.2813
107.2813
106.3277
106.3277
106.0643
105.157
104.1256
102.9356
101.1008
98.97874
96.63099
92.92916
90.0734
87.21899
83.67755
78.76144
74.36034
69.95779
64.85694
59.11938
52.9774
47.35185
41.30748
35.50153
30.50262
24.70559
18.45095
10.2079
-0.7259857
-2.974082
-2.974082
-3.148472
-3.148472
-2.752255
-2.752255
-3.194313
-3.628546
-3.356179
-3.092193
-2.303288
-3.868431
-3.802167
-4.556154
-4.701754
-5.93673
-5.93673
-6.307721
-7.482509
-53.93358
-83.06143
-81.98103
-82.99624
-86.37638
-87.9957
-92.06482
