619,322396,-4312,0,0
620,322917,-6260,0,0
621,323438,-7967,0,0
622,323958,-9369,0,0
623,324479,-10410,0,0
624,325000,-11051,0,0
625,325521,-11268,0,0
626,326042,-11051,0,0
627,326562,-10410,0,0
628,327083,-9369,0,0
629,327604,-7967,0,0
630,328125,-6260,0,0
631,328646,-4312,0,0
632,329167,-2198,0,0
633,329688,0,0,0
634,330208,2198,0,0
635,330729,4312,0,0
636,331250,6260,0,0
637,331771,7967,0,0
638,332292,9369,0,0
639,332812,10410,0,0
640,333333,11051,0,0
641,333854,11268,0,0
642,334375,11051,0,0
643,334896,10410,0,0
644,335417,9369,0,0
645,335938,7967,0,0
646,336458,6260,0,0
647,336979,4312,0,0
648,337500,2198,0,0
649,338021,0,0,0
650,338542,-2198,0,0
651,339062,-4312,0,0
652,339583,-6260,0,0
653,340104,-7967,0,0
654,340625,-9369,0,0
655,341146,-10410,0,0
656,341667,-11051,0,0
657,342188,-11268,0,0
658,342708,-11051,0,0
659,343229,-10410,0,0
660,343750,-9369,0,0
661,344271,-7967,0,0
662,344792,-6260,0,0
663,345312,-4312,0,0
664,345833,-2198,0,0
665,346354,0,0,0
666,346875,2198,0,0
667,347396,4312,0,0
668,347917,6260,0,0
669,348438,7967,0,0
670,348958,9369,0,0
671,349479,10410,0,0
672,350000,11051,0,0
673,350521,11268,0,0
674,351042,11051,0,0
675,351562,10410,0,0
676,352083,9369,0,0
677,352604,7967,0,0
678,353125,6260,0,0
679,353646,4312,0,0
680,354167,2198,0,0
681,354688,0,0,0
682,355208,-2198,0,0
683,355729,-4312,0,0
684,356250,-6260,0,0
685,356771,-7967,0,0
686,357292,-9369,0,0
687,357812,-10410,0,0
688,358333,-11051,0,0
689,358854,-11268,0,0
690,359375,-11051,0,0
691,359896,-10410,0,0
692,360417,-9369,0,0
693,360938,-7967,0,0
694,361458,-6260,0,0
695,361979,-4312,0,0
696,362500,-2198,0,0
697,363021,0,0,0
698,363542,2198,0,0
699,364062,4312,0,0
700,364583,6260,0,0
701,365104,7967,0,0
702,365625,9369,0,0
703,366146,10410,0,0
704,366667,11051,0,0
705,367188,11268,0,0
