temposimu
2.704817708333441
4.72174479166494
7.675390624995587
7.2152343749960055
12.297786458324717
9.06874999999432
7.061067708329479
6.439322916663378
9.735937499993714
5.30781249999774
10.902734374992653
12.003255208324985
11.135677083325774
4.844140624998162
1.0710937500000097
2.796354166666691
10.837369791659379
4.3294270833319635
9.386848958327365
11.331249999992263
9.363932291660719
8.374088541661619
7.5527343749956986
7.485026041662427
2.5803385416668876
0.9684895833332884
2.5735677083335604
6.5772135416632524
5.017057291664671
4.7141927083316135
8.006119791661954
4.277083333332011
6.377083333330101
6.638151041663197
